batch_id,dataset,task,image,exp_id,psnr,ssim,lpips,nfe_total,time_total_s
20260817_221526_ffhq_batch,ffhq,super_resolution,00000.png,20260817_221553_super_resolution_ffhq_00000,29.105071563055482,0.8691830635070801,0.08589325100183487,330,25.05668830871582
20260817_221526_ffhq_batch,ffhq,super_resolution,00001.png,20260817_221625_super_resolution_ffhq_00001,28.06563162672624,0.8232192993164062,0.0801270455121994,330,27.713614225387573
20260817_221526_ffhq_batch,ffhq,super_resolution,00002.png,20260817_221657_super_resolution_ffhq_00002,30.26275503893644,0.8557491898536682,0.15606088936328888,330,28.617067575454712
20260817_221526_ffhq_batch,ffhq,super_resolution,00003.png,20260817_221727_super_resolution_ffhq_00003,27.53109531812809,0.8418121337890625,0.07513720542192459,330,27.47614860534668
20260817_221526_ffhq_batch,ffhq,super_resolution,00004.png,20260817_221801_super_resolution_ffhq_00004,23.69325487281376,0.7738289833068848,0.18370571732521057,330,26.86733055114746
20260817_221526_ffhq_batch,ffhq,super_resolution,00005.png,20260817_221833_super_resolution_ffhq_00005,28.068930973414297,0.8246204853057861,0.18738701939582825,330,27.98951482772827
20260817_221526_ffhq_batch,ffhq,super_resolution,00006.png,20260817_221906_super_resolution_ffhq_00006,28.714054616777176,0.8637719750404358,0.12374744564294815,330,28.435362339019775
20260817_221526_ffhq_batch,ffhq,super_resolution,00007.png,20260817_221950_super_resolution_ffhq_00007,25.628578210143317,0.7638487815856934,0.1278390884399414,330,39.29490351676941
20260817_221526_ffhq_batch,ffhq,super_resolution,00008.png,20260817_222035_super_resolution_ffhq_00008,28.109611336905633,0.7994036078453064,0.11808072775602341,330,35.93992877006531
20260817_221526_ffhq_batch,ffhq,super_resolution,00009.png,20260817_222118_super_resolution_ffhq_00009,27.965749484620396,0.872761070728302,0.13288185000419617,330,38.58273720741272
20260817_221526_ffhq_batch,ffhq,super_resolution,00010.png,20260817_222203_super_resolution_ffhq_00010,24.83491926068232,0.8206052780151367,0.10350434482097626,330,40.06491565704346
20260817_221526_ffhq_batch,ffhq,super_resolution,00011.png,20260817_222244_super_resolution_ffhq_00011,26.704914014074454,0.8540173172950745,0.11705925315618515,330,37.65501356124878
20260817_221526_ffhq_batch,ffhq,super_resolution,00012.png,20260817_222329_super_resolution_ffhq_00012,27.074384918239254,0.8742769360542297,0.11085409671068192,330,41.274351596832275
20260817_221526_ffhq_batch,ffhq,super_resolution,00013.png,20260817_222410_super_resolution_ffhq_00013,24.837130411430167,0.8331983685493469,0.07922443747520447,330,35.75360369682312
20260817_221526_ffhq_batch,ffhq,super_resolution,00014.png,20260817_222459_super_resolution_ffhq_00014,27.71398097897054,0.809777557849884,0.1125379130244255,330,41.51914834976196
20260817_221526_ffhq_batch,ffhq,super_resolution,00015.png,20260817_222540_super_resolution_ffhq_00015,28.348162368802644,0.8617858290672302,0.139258474111557,330,38.143502950668335
20260817_221526_ffhq_batch,ffhq,super_resolution,00016.png,20260817_222625_super_resolution_ffhq_00016,28.719935313689497,0.8313453197479248,0.1033763438463211,330,40.267704010009766
20260817_221526_ffhq_batch,ffhq,super_resolution,00017.png,20260817_222703_super_resolution_ffhq_00017,29.857459349117903,0.8992802500724792,0.08959556370973587,330,33.998777866363525
20260817_221526_ffhq_batch,ffhq,super_resolution,00018.png,20260817_222751_super_resolution_ffhq_00018,27.743243847628477,0.826087474822998,0.10791817307472229,330,41.49807929992676
20260817_221526_ffhq_batch,ffhq,super_resolution,00019.png,20260817_222832_super_resolution_ffhq_00019,27.854155040983628,0.8707401752471924,0.0838085189461708,330,34.13123393058777
