batch_id,dataset,task,image,exp_id,psnr,ssim,lpips,nfe_total,time_total_s
20260817_221858_ffhq_batch,imagenet,super_resolution,00000.png,20260817_222029_super_resolution_imagenet_00000,16.63133028090781,0.33217325806617737,0.5167150497436523,330,73.10120010375977
20260817_221858_ffhq_batch,imagenet,inpainting,00000.png,20260817_222205_inpainting_imagenet_00000,17.653929119445873,0.32593467831611633,0.5551033020019531,330,78.57911515235901
20260817_221858_ffhq_batch,imagenet,gaussian_deblur,00000.png,20260817_222345_gaussian_deblur_imagenet_00000,15.565474424470525,0.25944983959198,0.5409146547317505,330,87.43664836883545
20260817_221858_ffhq_batch,imagenet,motion_deblur,00000.png,20260817_222514_motion_deblur_imagenet_00000,15.400283696694075,0.24421297013759613,0.5638097524642944,330,68.93143510818481
20260817_221858_ffhq_batch,imagenet,super_resolution,00001.png,20260817_222640_super_resolution_imagenet_00001,16.848305921276697,0.2518227994441986,0.6850009560585022,330,73.52539706230164
20260817_221858_ffhq_batch,imagenet,inpainting,00001.png,20260817_222806_inpainting_imagenet_00001,17.37739027705699,0.3008643090724945,0.6942770481109619,330,73.38409924507141
20260817_221858_ffhq_batch,imagenet,gaussian_deblur,00001.png,20260817_222933_gaussian_deblur_imagenet_00001,15.719299220311523,0.20673872530460358,0.6646196842193604,330,66.46310830116272
20260817_221858_ffhq_batch,imagenet,motion_deblur,00001.png,20260817_223050_motion_deblur_imagenet_00001,15.50029532568476,0.1763089895248413,0.643686830997467,330,61.843586683273315
20260817_221858_ffhq_batch,imagenet,super_resolution,00002.png,20260817_223154_super_resolution_imagenet_00002,16.7715959030557,0.20490236580371857,0.6598514318466187,330,51.357985734939575
20260817_221858_ffhq_batch,imagenet,inpainting,00002.png,20260817_223310_inpainting_imagenet_00002,17.820425740966506,0.2382836788892746,0.6208083629608154,330,57.476614475250244
20260817_221858_ffhq_batch,imagenet,gaussian_deblur,00002.png,20260817_223417_gaussian_deblur_imagenet_00002,16.21314865991423,0.1720018833875656,0.6057114601135254,330,56.0171799659729
20260817_221858_ffhq_batch,imagenet,motion_deblur,00002.png,20260817_223524_motion_deblur_imagenet_00002,16.11505096378203,0.1476743370294571,0.6297743916511536,330,57.289557218551636
20260817_221858_ffhq_batch,imagenet,super_resolution,00003.png,20260817_223625_super_resolution_imagenet_00003,15.952869686850143,0.3496522903442383,0.6069810390472412,330,48.50434422492981
20260817_221858_ffhq_batch,imagenet,inpainting,00003.png,20260817_223736_inpainting_imagenet_00003,16.66694015360826,0.3909088373184204,0.5837147235870361,330,61.43902516365051
20260817_221858_ffhq_batch,imagenet,gaussian_deblur,00003.png,20260817_223847_gaussian_deblur_imagenet_00003,15.469715442514179,0.3027007579803467,0.523878812789917,330,60.21542954444885
20260817_221858_ffhq_batch,imagenet,motion_deblur,00003.png,20260817_223952_motion_deblur_imagenet_00003,14.703798980812522,0.24365590512752533,0.5520958304405212,330,54.52772903442383
20260817_221858_ffhq_batch,imagenet,super_resolution,00004.png,20260817_224101_super_resolution_imagenet_00004,16.15057183399909,0.1302790641784668,0.9220024943351746,330,59.78363227844238
20260817_221858_ffhq_batch,imagenet,inpainting,00004.png,20260817_224209_inpainting_imagenet_00004,18.901437685091622,0.2168787717819214,0.6814479827880859,330,59.03003764152527
20260817_221858_ffhq_batch,imagenet,gaussian_deblur,00004.png,20260817_224314_gaussian_deblur_imagenet_00004,15.483604003222586,0.11283070594072342,0.7631832957267761,330,54.60441875457764
20260817_221858_ffhq_batch,imagenet,motion_deblur,00004.png,20260817_224428_motion_deblur_imagenet_00004,15.552801668395254,0.09538065642118454,0.6982988119125366,330,65.44340515136719
20260817_221858_ffhq_batch,imagenet,super_resolution,00005.png,20260817_224541_super_resolution_imagenet_00005,12.092718355256984,0.18292813003063202,0.6820527911186218,330,61.42236137390137
20260817_221858_ffhq_batch,imagenet,inpainting,00005.png,20260817_224642_inpainting_imagenet_00005,12.001176177871972,0.3517495393753052,0.6093683242797852,330,52.81999921798706
20260817_221858_ffhq_batch,imagenet,gaussian_deblur,00005.png,20260817_224751_gaussian_deblur_imagenet_00005,12.08736827035433,0.15630672872066498,0.766063392162323,330,60.95289635658264
