batch_id,dataset,task,image,exp_id,psnr,ssim,lpips,nfe_total,time_total_s
20260815_210909_ffhq_batch,ffhq,super_resolution,00000.png,20260815_210932_super_resolution_ffhq_00000,29.37015757299806,0.8776533007621765,0.08880257606506348,330,20.74820327758789
20260815_210909_ffhq_batch,ffhq,super_resolution,00001.png,20260815_210953_super_resolution_ffhq_00001,27.930148226848544,0.8185730576515198,0.09576919674873352,330,19.965796947479248
20260815_210909_ffhq_batch,ffhq,super_resolution,00002.png,20260815_211015_super_resolution_ffhq_00002,29.9580185693593,0.8590100407600403,0.1481677144765854,330,20.086031913757324
20260815_210909_ffhq_batch,ffhq,super_resolution,00003.png,20260815_211037_super_resolution_ffhq_00003,28.475933423885678,0.8656147122383118,0.08111967891454697,330,20.447349309921265
20260815_210909_ffhq_batch,ffhq,super_resolution,00004.png,20260815_211100_super_resolution_ffhq_00004,23.643188885718082,0.7761361002922058,0.1793794333934784,330,20.70778489112854
20260815_210909_ffhq_batch,ffhq,super_resolution,00005.png,20260815_211122_super_resolution_ffhq_00005,28.100890807938754,0.8326292037963867,0.1666303277015686,330,20.36197853088379
20260815_210909_ffhq_batch,ffhq,super_resolution,00006.png,20260815_211144_super_resolution_ffhq_00006,28.618449708724967,0.8785169720649719,0.12049470841884613,330,20.247922658920288
20260815_210909_ffhq_batch,ffhq,super_resolution,00007.png,20260815_211206_super_resolution_ffhq_00007,26.461185783958385,0.7926998138427734,0.12479420006275177,330,20.519554376602173
20260815_210909_ffhq_batch,ffhq,super_resolution,00008.png,20260815_211228_super_resolution_ffhq_00008,28.3366184353363,0.8212354779243469,0.11051855981349945,330,20.678032875061035
20260815_210909_ffhq_batch,ffhq,super_resolution,00009.png,20260815_211250_super_resolution_ffhq_00009,27.727290899805972,0.8781304359436035,0.1315484195947647,330,20.382927179336548
20260815_210909_ffhq_batch,ffhq,super_resolution,00010.png,20260815_211312_super_resolution_ffhq_00010,25.67417211979443,0.835686206817627,0.11591020226478577,330,20.20867419242859
20260815_210909_ffhq_batch,ffhq,super_resolution,00011.png,20260815_211333_super_resolution_ffhq_00011,27.3043644858966,0.8674683570861816,0.10700951516628265,330,19.90592670440674
20260815_210909_ffhq_batch,ffhq,super_resolution,00012.png,20260815_211355_super_resolution_ffhq_00012,26.75343780237068,0.889658510684967,0.08903797715902328,330,20.424027919769287
20260815_210909_ffhq_batch,ffhq,super_resolution,00013.png,20260815_211417_super_resolution_ffhq_00013,24.919280237142853,0.8389883637428284,0.07703103125095367,330,20.631484031677246
20260815_210909_ffhq_batch,ffhq,super_resolution,00014.png,20260815_211439_super_resolution_ffhq_00014,27.49422043978246,0.8143101334571838,0.12148590385913849,330,20.60459041595459
20260815_210909_ffhq_batch,ffhq,super_resolution,00015.png,20260815_211502_super_resolution_ffhq_00015,29.228050048616566,0.8802499175071716,0.12179535627365112,330,20.546383142471313
20260815_210909_ffhq_batch,ffhq,super_resolution,00016.png,20260815_211524_super_resolution_ffhq_00016,29.24298150711866,0.8447043299674988,0.12430527806282043,330,20.439521551132202
20260815_210909_ffhq_batch,ffhq,super_resolution,00017.png,20260815_211546_super_resolution_ffhq_00017,28.89631025691498,0.9021651744842529,0.09122861921787262,330,20.55086398124695
20260815_210909_ffhq_batch,ffhq,super_resolution,00018.png,20260815_211608_super_resolution_ffhq_00018,28.024931267903423,0.8399617671966553,0.12503080070018768,330,20.380563735961914
20260815_210909_ffhq_batch,ffhq,super_resolution,00019.png,20260815_211630_super_resolution_ffhq_00019,27.69054953543298,0.8761394619941711,0.07588467001914978,330,20.510014295578003
