batch_id,dataset,task,image,exp_id,psnr,ssim,lpips,nfe_total,time_total_s
20260817_225627_ffhq_batch,ffhq,super_resolution,00000.png,20260817_225717_super_resolution_ffhq_00000,29.302986126677496,0.8686155676841736,0.09654313325881958,330,42.1572368144989
20260817_225627_ffhq_batch,ffhq,super_resolution,00001.png,20260817_225811_super_resolution_ffhq_00001,27.591358428937127,0.8079065680503845,0.08304105699062347,330,49.640472173690796
20260817_225627_ffhq_batch,ffhq,super_resolution,00002.png,20260817_225903_super_resolution_ffhq_00002,30.079484513722296,0.852792501449585,0.1538967788219452,330,47.02659559249878
20260817_225627_ffhq_batch,ffhq,super_resolution,00003.png,20260817_225957_super_resolution_ffhq_00003,28.12927532231751,0.8536698818206787,0.07527851313352585,330,47.840643882751465
20260817_225627_ffhq_batch,ffhq,super_resolution,00004.png,20260817_230049_super_resolution_ffhq_00004,23.57355105548153,0.7714486122131348,0.1965009570121765,330,45.5623140335083
20260817_225627_ffhq_batch,ffhq,super_resolution,00005.png,20260817_230144_super_resolution_ffhq_00005,27.840548097644515,0.8125543594360352,0.1559135466814041,330,48.350330114364624
20260817_225627_ffhq_batch,ffhq,super_resolution,00006.png,20260817_230234_super_resolution_ffhq_00006,28.21860131891299,0.8517553806304932,0.12356202304363251,330,45.91963338851929
20260817_225627_ffhq_batch,ffhq,super_resolution,00007.png,20260817_230330_super_resolution_ffhq_00007,26.182351426011884,0.7833454012870789,0.12003195285797119,330,49.6038920879364
20260817_225627_ffhq_batch,ffhq,super_resolution,00008.png,20260817_230424_super_resolution_ffhq_00008,28.564814102881652,0.8068313002586365,0.11257178336381912,330,46.37060475349426
20260817_225627_ffhq_batch,ffhq,super_resolution,00009.png,20260817_230519_super_resolution_ffhq_00009,27.7691889847588,0.8720831871032715,0.1172584667801857,330,50.4987428188324
20260817_225627_ffhq_batch,ffhq,super_resolution,00010.png,20260817_230616_super_resolution_ffhq_00010,24.683039846946308,0.8237199783325195,0.10037408024072647,330,49.76735162734985
20260817_225627_ffhq_batch,ffhq,super_resolution,00011.png,20260817_230705_super_resolution_ffhq_00011,27.109541978042685,0.8582592010498047,0.11364534497261047,330,39.77189803123474
20260817_225627_ffhq_batch,ffhq,super_resolution,00012.png,20260817_230801_super_resolution_ffhq_00012,27.21625089402639,0.8753253817558289,0.09685006737709045,330,50.316038846969604
20260817_225627_ffhq_batch,ffhq,super_resolution,00013.png,20260817_230853_super_resolution_ffhq_00013,24.463598680119325,0.8289505839347839,0.07794680446386337,330,47.880531549453735
20260817_225627_ffhq_batch,ffhq,super_resolution,00014.png,20260817_230948_super_resolution_ffhq_00014,27.44466080512209,0.8140249848365784,0.10856032371520996,330,50.527342796325684
20260817_225627_ffhq_batch,ffhq,super_resolution,00015.png,20260817_231040_super_resolution_ffhq_00015,28.96902539977004,0.8661777973175049,0.12436801195144653,330,45.93955659866333
20260817_225627_ffhq_batch,ffhq,super_resolution,00016.png,20260817_231135_super_resolution_ffhq_00016,28.951876791863725,0.8333499431610107,0.10728717595338821,330,45.060776233673096
20260817_225627_ffhq_batch,ffhq,super_resolution,00017.png,20260817_231224_super_resolution_ffhq_00017,29.159877942187347,0.8943770527839661,0.09045261144638062,330,41.67674136161804
20260817_225627_ffhq_batch,ffhq,super_resolution,00018.png,20260817_231316_super_resolution_ffhq_00018,27.57949006201369,0.8233156204223633,0.1185498908162117,330,47.957385778427124
20260817_225627_ffhq_batch,ffhq,super_resolution,00019.png,20260817_231358_super_resolution_ffhq_00019,28.081936603622477,0.8701949119567871,0.0778120905160904,330,37.88108849525452
