batch_id,dataset,task,image,exp_id,psnr,ssim,lpips,nfe_total,time_total_s
20260816_212316_ffhq_batch,ffhq,super_resolution,00000.png,20260816_212404_super_resolution_ffhq_00000,29.094618708716887,0.8722384572029114,0.10497026145458221,330,44.346258878707886
20260816_212316_ffhq_batch,ffhq,super_resolution,00001.png,20260816_212500_super_resolution_ffhq_00001,27.836913179188684,0.8215128779411316,0.12093211710453033,330,51.90608334541321
20260816_212316_ffhq_batch,ffhq,super_resolution,00002.png,20260816_212557_super_resolution_ffhq_00002,29.463896768136408,0.8402178287506104,0.13666871190071106,330,53.4148383140564
20260816_212316_ffhq_batch,ffhq,super_resolution,00003.png,20260816_212655_super_resolution_ffhq_00003,27.977285617857692,0.8523373603820801,0.09198981523513794,330,53.780137062072754
20260816_212316_ffhq_batch,ffhq,super_resolution,00004.png,20260816_212757_super_resolution_ffhq_00004,23.624670749340094,0.7702956795692444,0.19301019608974457,330,57.47177982330322
20260816_212316_ffhq_batch,ffhq,super_resolution,00005.png,20260816_212858_super_resolution_ffhq_00005,28.050985642007046,0.8081293702125549,0.17484350502490997,330,56.151023626327515
20260816_212316_ffhq_batch,ffhq,super_resolution,00006.png,20260816_213003_super_resolution_ffhq_00006,28.15405147775045,0.868579089641571,0.12160497158765793,330,60.52843761444092
20260816_212316_ffhq_batch,ffhq,super_resolution,00007.png,20260816_213107_super_resolution_ffhq_00007,25.62411993463856,0.7493095993995667,0.13249418139457703,330,58.43749690055847
20260816_212316_ffhq_batch,ffhq,super_resolution,00008.png,20260816_213208_super_resolution_ffhq_00008,27.779061044578146,0.7790041565895081,0.1260271817445755,330,57.27572202682495
20260816_212316_ffhq_batch,ffhq,super_resolution,00009.png,20260816_213313_super_resolution_ffhq_00009,27.634127688200447,0.870476484298706,0.11647160351276398,330,59.77102875709534
20260816_212316_ffhq_batch,ffhq,super_resolution,00010.png,20260816_213411_super_resolution_ffhq_00010,25.194008878226274,0.8332316279411316,0.11055774241685867,330,54.3300404548645
20260816_212316_ffhq_batch,ffhq,super_resolution,00011.png,20260816_213510_super_resolution_ffhq_00011,26.379831180132733,0.851224958896637,0.11314024031162262,330,52.646770000457764
20260816_212316_ffhq_batch,ffhq,super_resolution,00012.png,20260816_213614_super_resolution_ffhq_00012,26.748110660578405,0.8785712122917175,0.12129351496696472,330,59.205050468444824
20260816_212316_ffhq_batch,ffhq,super_resolution,00013.png,20260816_213717_super_resolution_ffhq_00013,24.613053770172254,0.8165084719657898,0.09602366387844086,330,55.741565227508545
20260816_212316_ffhq_batch,ffhq,super_resolution,00014.png,20260816_213822_super_resolution_ffhq_00014,27.036764140810195,0.8002629280090332,0.12280364334583282,330,56.629841327667236
20260816_212316_ffhq_batch,ffhq,super_resolution,00015.png,20260816_213926_super_resolution_ffhq_00015,29.09673575412195,0.8792870044708252,0.12975910305976868,330,58.6041579246521
20260816_212316_ffhq_batch,ffhq,super_resolution,00016.png,20260816_214032_super_resolution_ffhq_00016,29.0494402908973,0.8414978981018066,0.12251173704862595,330,59.94057607650757
20260816_212316_ffhq_batch,ffhq,super_resolution,00017.png,20260816_214133_super_resolution_ffhq_00017,28.82285391716397,0.8960004448890686,0.10023126751184464,330,57.69290471076965
20260816_212316_ffhq_batch,ffhq,super_resolution,00018.png,20260816_214223_super_resolution_ffhq_00018,27.278826080493545,0.8242406845092773,0.116916224360466,330,46.59363532066345
20260816_212316_ffhq_batch,ffhq,super_resolution,00019.png,20260816_214302_super_resolution_ffhq_00019,26.69132263002073,0.8533010482788086,0.0802062600851059,330,35.44565534591675
