batch_id,dataset,task,image,exp_id,psnr,ssim,lpips,nfe_total,time_total_s
20260817_143000_ffhq_batch,ffhq,super_resolution,00000.png,20260817_143027_super_resolution_ffhq_00000,28.822824430181818,0.8636736869812012,0.09722937643527985,330,22.879238605499268
20260817_143000_ffhq_batch,ffhq,super_resolution,00001.png,20260817_143053_super_resolution_ffhq_00001,27.891989857066033,0.8186922073364258,0.10741609334945679,330,23.10864782333374
20260817_143000_ffhq_batch,ffhq,super_resolution,00002.png,20260817_143120_super_resolution_ffhq_00002,29.66356534705273,0.8519882559776306,0.12363980710506439,330,25.41924786567688
20260817_143000_ffhq_batch,ffhq,super_resolution,00003.png,20260817_143146_super_resolution_ffhq_00003,27.8626568173202,0.8494059443473816,0.07294933497905731,330,22.696650743484497
20260817_143000_ffhq_batch,ffhq,super_resolution,00004.png,20260817_143213_super_resolution_ffhq_00004,23.681656984953076,0.7737388014793396,0.19369789958000183,330,25.361380100250244
20260817_143000_ffhq_batch,ffhq,super_resolution,00005.png,20260817_143245_super_resolution_ffhq_00005,28.195666258742065,0.8269644379615784,0.17976351082324982,330,26.898643732070923
20260817_143000_ffhq_batch,ffhq,super_resolution,00006.png,20260817_143315_super_resolution_ffhq_00006,28.694203372309794,0.8800094723701477,0.11811041831970215,330,27.778292655944824
20260817_143000_ffhq_batch,ffhq,super_resolution,00007.png,20260817_143345_super_resolution_ffhq_00007,26.159929446349174,0.774709165096283,0.11972351372241974,330,26.884523153305054
20260817_143000_ffhq_batch,ffhq,super_resolution,00008.png,20260817_143416_super_resolution_ffhq_00008,27.987783520139303,0.7999065518379211,0.12046919018030167,330,26.21471333503723
20260817_143000_ffhq_batch,ffhq,super_resolution,00009.png,20260817_143447_super_resolution_ffhq_00009,27.835087517770553,0.8756155371665955,0.1380878984928131,330,24.838175058364868
20260817_143000_ffhq_batch,ffhq,super_resolution,00010.png,20260817_143517_super_resolution_ffhq_00010,25.22179411935046,0.8336253762245178,0.10995663702487946,330,26.34169602394104
20260817_143000_ffhq_batch,ffhq,super_resolution,00011.png,20260817_143547_super_resolution_ffhq_00011,26.405070254361735,0.8560519814491272,0.11631857603788376,330,24.863248825073242
20260817_143000_ffhq_batch,ffhq,super_resolution,00012.png,20260817_143617_super_resolution_ffhq_00012,27.42833775803677,0.8945387005805969,0.11885194480419159,330,26.959903478622437
20260817_143000_ffhq_batch,ffhq,super_resolution,00013.png,20260817_143648_super_resolution_ffhq_00013,24.938372206232664,0.8316993713378906,0.09020093828439713,330,26.80492663383484
20260817_143000_ffhq_batch,ffhq,super_resolution,00014.png,20260817_143719_super_resolution_ffhq_00014,26.088120407605665,0.7735720276832581,0.15442048013210297,330,27.411191940307617
20260817_143000_ffhq_batch,ffhq,super_resolution,00015.png,20260817_143751_super_resolution_ffhq_00015,28.941441709784172,0.8789613246917725,0.11429540067911148,330,27.594118356704712
20260817_143000_ffhq_batch,ffhq,super_resolution,00016.png,20260817_143821_super_resolution_ffhq_00016,28.890299962965756,0.840358316898346,0.11875802278518677,330,24.298356294631958
20260817_143000_ffhq_batch,ffhq,super_resolution,00017.png,20260817_143853_super_resolution_ffhq_00017,29.382442684679447,0.9045424461364746,0.08560755103826523,330,27.91986656188965
20260817_143000_ffhq_batch,ffhq,super_resolution,00018.png,20260817_143923_super_resolution_ffhq_00018,27.26412040925429,0.8245899677276611,0.1125946044921875,330,26.918675184249878
20260817_143000_ffhq_batch,ffhq,super_resolution,00019.png,20260817_143954_super_resolution_ffhq_00019,27.875111037001044,0.8769311308860779,0.08649212121963501,330,27.97076439857483
