batch_id,dataset,task,image,exp_id,psnr,ssim,lpips,nfe_total,time_total_s
20260816_212329_ffhq_batch,ffhq,super_resolution,00000.png,20260816_212424_super_resolution_ffhq_00000,28.807428034460322,0.8670642375946045,0.09366603940725327,330,48.85702562332153
20260816_212329_ffhq_batch,ffhq,super_resolution,00001.png,20260816_212522_super_resolution_ffhq_00001,27.94142562153684,0.8222792744636536,0.10931561887264252,330,53.57558465003967
20260816_212329_ffhq_batch,ffhq,super_resolution,00002.png,20260816_212618_super_resolution_ffhq_00002,29.401860946895468,0.8434762954711914,0.1525069773197174,330,52.257511615753174
20260816_212329_ffhq_batch,ffhq,super_resolution,00003.png,20260816_212716_super_resolution_ffhq_00003,27.88294690398418,0.8464383482933044,0.0823679193854332,330,54.39936852455139
20260816_212329_ffhq_batch,ffhq,super_resolution,00004.png,20260816_212818_super_resolution_ffhq_00004,23.198394141275436,0.766425371170044,0.18772919476032257,330,56.69291687011719
20260816_212329_ffhq_batch,ffhq,super_resolution,00005.png,20260816_212920_super_resolution_ffhq_00005,27.957077503658674,0.8125407099723816,0.19024085998535156,330,57.27884078025818
20260816_212329_ffhq_batch,ffhq,super_resolution,00006.png,20260816_213025_super_resolution_ffhq_00006,28.181104952103624,0.8743691444396973,0.13545355200767517,330,60.03778672218323
20260816_212329_ffhq_batch,ffhq,super_resolution,00007.png,20260816_213131_super_resolution_ffhq_00007,25.970773989806236,0.7557453513145447,0.10634014755487442,330,58.87565064430237
20260816_212329_ffhq_batch,ffhq,super_resolution,00008.png,20260816_213235_super_resolution_ffhq_00008,28.102508380484984,0.8119091987609863,0.11650817841291428,330,58.7314977645874
20260816_212329_ffhq_batch,ffhq,super_resolution,00009.png,20260816_213340_super_resolution_ffhq_00009,27.28437370422502,0.8652009963989258,0.11682695895433426,330,57.252307415008545
20260816_212329_ffhq_batch,ffhq,super_resolution,00010.png,20260816_213443_super_resolution_ffhq_00010,24.882988257475915,0.8304495215415955,0.11587893962860107,330,55.46113872528076
20260816_212329_ffhq_batch,ffhq,super_resolution,00011.png,20260816_213544_super_resolution_ffhq_00011,27.09477349938041,0.8593147397041321,0.11647672206163406,330,57.772483587265015
20260816_212329_ffhq_batch,ffhq,super_resolution,00012.png,20260816_213649_super_resolution_ffhq_00012,27.054935591883456,0.8852528929710388,0.10920078307390213,330,59.11891293525696
20260816_212329_ffhq_batch,ffhq,super_resolution,00013.png,20260816_213746_super_resolution_ffhq_00013,24.782917128288943,0.8223233222961426,0.08461257815361023,330,52.699376344680786
20260816_212329_ffhq_batch,ffhq,super_resolution,00014.png,20260816_213846_super_resolution_ffhq_00014,27.368755225271357,0.8064000606536865,0.12441222369670868,330,55.19028043746948
20260816_212329_ffhq_batch,ffhq,super_resolution,00015.png,20260816_213950_super_resolution_ffhq_00015,29.05676233554113,0.8771389126777649,0.13306564092636108,330,59.13355851173401
20260816_212329_ffhq_batch,ffhq,super_resolution,00016.png,20260816_214056_super_resolution_ffhq_00016,29.022158150000475,0.8371846675872803,0.11560690402984619,330,58.95568490028381
20260816_212329_ffhq_batch,ffhq,super_resolution,00017.png,20260816_214158_super_resolution_ffhq_00017,29.16800310209767,0.8926005959510803,0.08462266623973846,330,53.906713008880615
20260816_212329_ffhq_batch,ffhq,super_resolution,00018.png,20260816_214243_super_resolution_ffhq_00018,27.48379200777112,0.8259065747261047,0.1260887086391449,330,40.63611674308777
20260816_212329_ffhq_batch,ffhq,super_resolution,00019.png,20260816_214317_super_resolution_ffhq_00019,27.27029830245965,0.8639459609985352,0.08736378699541092,330,29.45874834060669
