batch_id,dataset,task,image,exp_id,psnr,ssim,lpips,nfe_total,time_total_s
20260817_225608_ffhq_batch,ffhq,super_resolution,00000.png,20260817_225648_super_resolution_ffhq_00000,29.155946803987426,0.8763770461082458,0.10085699707269669,330,32.069480180740356
20260817_225608_ffhq_batch,ffhq,super_resolution,00001.png,20260817_225742_super_resolution_ffhq_00001,28.10727074299343,0.830528736114502,0.08806772530078888,330,49.80112051963806
20260817_225608_ffhq_batch,ffhq,super_resolution,00002.png,20260817_225836_super_resolution_ffhq_00002,30.364222508878164,0.8648537993431091,0.13513240218162537,330,47.50721454620361
20260817_225608_ffhq_batch,ffhq,super_resolution,00003.png,20260817_225924_super_resolution_ffhq_00003,28.402414358556758,0.86515873670578,0.07048805803060532,330,43.396479845047
20260817_225608_ffhq_batch,ffhq,super_resolution,00004.png,20260817_230014_super_resolution_ffhq_00004,23.227223076649544,0.7655304074287415,0.18920136988162994,330,41.57293891906738
20260817_225608_ffhq_batch,ffhq,super_resolution,00005.png,20260817_230104_super_resolution_ffhq_00005,28.057318376476047,0.8281919956207275,0.16242724657058716,330,45.5582389831543
20260817_225608_ffhq_batch,ffhq,super_resolution,00006.png,20260817_230152_super_resolution_ffhq_00006,28.441814345967895,0.8689703941345215,0.13131387531757355,330,44.39595890045166
20260817_225608_ffhq_batch,ffhq,super_resolution,00007.png,20260817_230241_super_resolution_ffhq_00007,26.145555387639376,0.7919008731842041,0.11684378981590271,330,44.47211313247681
20260817_225608_ffhq_batch,ffhq,super_resolution,00008.png,20260817_230333_super_resolution_ffhq_00008,28.61707521389979,0.8257765173912048,0.11812109500169754,330,46.11528515815735
20260817_225608_ffhq_batch,ffhq,super_resolution,00009.png,20260817_230426_super_resolution_ffhq_00009,27.568942569907588,0.874316394329071,0.12200410664081573,330,44.07841992378235
20260817_225608_ffhq_batch,ffhq,super_resolution,00010.png,20260817_230521_super_resolution_ffhq_00010,24.613229328804596,0.8305705189704895,0.10766151547431946,330,49.05901384353638
20260817_225608_ffhq_batch,ffhq,super_resolution,00011.png,20260817_230617_super_resolution_ffhq_00011,27.038390906870987,0.8657989501953125,0.1161234974861145,330,47.728107213974
20260817_225608_ffhq_batch,ffhq,super_resolution,00012.png,20260817_230708_super_resolution_ffhq_00012,27.632378431983938,0.894305408000946,0.10588567703962326,330,40.93416142463684
20260817_225608_ffhq_batch,ffhq,super_resolution,00013.png,20260817_230759_super_resolution_ffhq_00013,24.567685623219266,0.8355836272239685,0.0820072814822197,330,44.309630155563354
20260817_225608_ffhq_batch,ffhq,super_resolution,00014.png,20260817_230848_super_resolution_ffhq_00014,27.476289567787198,0.816382884979248,0.11813695728778839,330,44.978222131729126
20260817_225608_ffhq_batch,ffhq,super_resolution,00015.png,20260817_230942_super_resolution_ffhq_00015,28.91859957353125,0.8789761066436768,0.1231563612818718,330,49.38750433921814
20260817_225608_ffhq_batch,ffhq,super_resolution,00016.png,20260817_231030_super_resolution_ffhq_00016,28.90936579762274,0.8405702114105225,0.11394322663545609,330,44.53375029563904
20260817_225608_ffhq_batch,ffhq,super_resolution,00017.png,20260817_231120_super_resolution_ffhq_00017,29.50892557802993,0.9077110290527344,0.08607982099056244,330,42.97968506813049
20260817_225608_ffhq_batch,ffhq,super_resolution,00018.png,20260817_231201_super_resolution_ffhq_00018,27.82528464173238,0.8322505950927734,0.10414046794176102,330,32.25499129295349
20260817_225608_ffhq_batch,ffhq,super_resolution,00019.png,20260817_231256_super_resolution_ffhq_00019,28.041110135276472,0.8802428245544434,0.07747384905815125,330,49.79778337478638
